1006.5,71.4,366.3621647,682.5513547
1007,77.527,370.1484477,675.0728445
1007.5,80.955,372.3455143,667.9725418
1008,82.028,373.1749563,658.4978441
1008.5,81.49,373.0719107,645.8918704
1009,79.917,372.366472,629.3315231
1009.5,77.938,371.4198323,611.4157958
1010,76.299,370.6666517,599.2221376
1010.5,75.594,370.4583076,596.0412633
1011,75.618,370.6777149,596.8697756
1011.5,75.51,370.8194615,595.4336276
1012,74.675,370.5323432,591.0028742
1012.5,73.277,369.9104858,586.363173
1013,72.033,369.3766533,583.1396464
1013.5,71.582,369.3119378,582.5927888
1014,71.937,369.7264378,583.5352119
1014.5,72.498,370.2638171,584.5532338
1015,72.603,370.5301008,584.2078102
1015.5,71.981,370.3630285,582.0554763
1016,70.898,369.9192218,579.0464272
1016.5,69.903,369.5258594,577.436827
1017,69.396,369.4237582,577.7189062
1017.5,69.477,369.674601,578.3884469
1018,70.009,370.1968538,578.8808084
1018.5,70.735,370.8360844,580.3035234
1019,71.308,371.3836504,584.2489306
1019.5,71.421,371.6549116,590.607989
1020,71.053,371.6366043,595.9358598
1020.5,70.483,371.4958538,595.8585312
1021,70.158,371.5023043,591.7383089
1021.5,70.432,371.8707736,588.5242215
1022,71.45,372.6894105,588.5118778
1022.5,73.079,373.8769396,591.1385661
1023,74.843,375.144893,595.0238156
1023.5,76.028,376.0636258,597.8354362
1024,76.005,376.2558417,597.2691809
1024.5,74.742,375.7001392,593.6532409
1025,72.859,374.7657485,589.6296376
1025.5,71.228,373.9790437,586.9034231
1026,70.359,373.6528872,585.1484469
1026.5,70.144,373.7246247,584.5005549
1027,70.126,373.9165353,585.1377074
1027.5,69.951,374.0123702,586.5829409
1028,69.592,373.9952318,587.7869401
1028.5,69.223,373.9714385,588.1205846
1029,69.015,374.0460835,588.3410102
1029.5,69.029,374.2570709,588.9920133
1030,69.321,374.6392341,590.095387
1030.5,69.991,375.2543319,591.5155815
1031,71.107,376.1440229,594.1477158
1031.5,72.551,377.2350846,597.9485606
1032,74.075,378.3746405,601.6078577
1032.5,75.463,379.4302828,602.4324196
1033,76.665,380.3718054,600.7481771
1033.5,77.7,381.2111957,600.0449787
1034,78.42,381.8583819,602.8851114
1034.5,78.495,382.1120135,608.9763686
1035,77.625,381.7875094,615.9417795
1035.5,75.889,380.9292649,618.5710298
1036,73.724,379.8010683,614.3986319
1036.5,71.755,378.7871197,607.4955638
1037,70.488,378.2039044,603.8226709
1037.5,70.095,378.1626055,603.9771329
1038,70.437,378.5791532,604.0612656
1038.5,71.119,379.2079239,600.4215301
1039,71.749,379.8045925,595.5315134
1039.5,72.137,380.2507803,593.6999804
1040,72.404,380.6218283,595.152926
1040.5,72.773,381.0567402,597.874298
1041,73.185,381.5187653,600.6144317
1041.5,73.345,381.8238315,602.7338812
1042,73.016,381.8235255,603.9654539
1042.5,72.42,381.6555694,604.3923012
1043,72.123,381.6741556,605.1093893
1043.5,72.457,382.0884266,606.7727498
1044,73.231,382.7790094,609.8386665
1044.5,73.831,383.3607497,612.6642712
1045,73.756,383.5193621,612.4136065
1045.5,72.906,383.1906323,607.8090932
1046,71.586,382.5636582,602.4887004
1046.5,70.228,381.9092613,600.5000768
1047,69.118,381.4088469,600.8994075
1047.5,68.395,381.1521862,600.9182118
1048,68.057,381.1395738,599.4954184
1048.5,68.177,381.4186474,599.1335248
1049,68.866,382.0607861,603.5926807
1049.5,70.097,383.0484941,615.5237968
1050,71.606,384.2127293,632.5318239
1050.5,73.021,385.3165478,645.4433595
1051,74.108,386.2118762,647.0719099
1051.5,74.763,386.8334105,641.7951036
1052,74.893,387.1223688,635.4223743
1052.5,74.323,386.9668933,627.3515767
1053,73.056,386.3663826,617.5803194
1053.5,71.438,385.5381616,609.4375615
1054,70.085,384.8753616,605.8324887
1054.5,69.6,384.7675597,606.2981207
1055,70.414,385.4947425,608.1640048
1055.5,72.441,387.0004924,609.9728197
1056,75.142,388.9346196,614.3593683
1056.5,78.037,390.9870083,624.8792513
1057,80.637,392.8463767,639.9247097
1057.5,82.378,394.1584834,654.4703659
1058,82.167,394.2359731,662.0291185
1058.5,79.358,392.6631877,656.6254744
1059,74.979,390.0715695,638.8069692
1059.5,71.275,387.890207,621.0449715
1060,70.026,387.2854897,614.0632838
1060.5,70.941,388.0833678,617.7694562
1061,72.734,389.449819,626.4784279
1061.5,74.519,390.809527,637.8759135
1062,76.375,392.2133751,652.3550228
1062.5,78.608,393.8574883,663.0513382
1063,80.926,395.5527836,663.9275529
1063.5,82.903,397.026956,663.7714856
1064,84.226,398.0823927,668.9212052
1064.5,84.943,398.7515811,676.890967
1065,85.195,399.1248727,682.1721964
1065.5,85.046,399.2427294,684.0672782
1066,84.771,399.279955,685.7348188
1066.5,84.729,399.4657914,687.1347888
1067,85.118,399.9272764,685.1051605
1067.5,85.56,400.4229243,679.8533746
1068,85.065,400.3191927,673.689539
1068.5,83.164,399.3112923,667.3276651
1069,80.64,397.8942712,659.9890458
1069.5,79.156,397.1427163,654.8546075
1070,79.698,397.7043986,657.556053
1070.5,81.733,399.2340297,669.5171296
1071,83.88,400.8333345,683.1565531
1071.5,84.902,401.705147,687.1467208
1072,84.472,401.6406194,681.5278977
1072.5,83.074,400.9488149,674.6159383
1073,81.769,400.3135963,669.3610042
1073.5,81.278,400.2053407,665.8717756
1074,81.556,400.5975347,665.4020095
1074.5,82.067,401.1417627,668.6486699
1075,82.332,401.5260208,675.0635427
1075.5,82.339,401.7423041,682.6510364
1076,82.183,401.852214,688.7285024
1076.5,82.009,401.9501756,692.8069552
1077,82.142,402.248776,695.7400847
1077.5,82.97,403.0020746,696.227587
1078,84.381,404.1360796,692.4023673
1078.5,85.598,405.1428875,687.4036753
1079,85.773,405.4706771,685.0782388
1079.5,84.629,404.9373124,685.3190532
1080,82.74,403.9122004,686.7168576
1080.5,81.149,403.0771329,688.4147166
1081,80.608,402.9313149,691.0825817
1081.5,80.94,403.361696,693.0105381
1082,81.397,403.8749211,692.4357099
1082.5,81.462,404.1293843,690.6063341
1083,81.338,404.2588819,688.6985666
1083.5,81.693,404.7054384,686.9825335
1084,82.896,405.7132283,685.0589918
1084.5,84.715,407.1269764,683.381006
1085,86.508,408.5215852,682.7867273
1085.5,87.921,409.6648579,682.9527023
1086,88.94,410.5489725,683.3259435
1086.5,89.616,411.2082013,683.3781752
1087,89.644,411.4428443,682.8037796
1087.5,88.412,410.8494152,681.7224966
1088,86.005,409.4762073,681.2648078
1088.5,83.299,407.8941208,683.2497479
1089,81.327,406.7909323,689.3868106
1089.5,80.322,406.3295465,698.3108792
1090,79.724,406.1392742,705.2029066
1090.5,79.124,405.9465478,707.5017629
1091,78.731,405.8922744,707.1272415
1091.5,78.891,406.2105602,706.2435488
1092,79.416,406.7752574,705.5092602
1092.5,79.904,407.3152798,704.9429657
1093,80.265,407.7699329,704.8765035
1093.5,80.862,408.3840229,704.906969
1094,82.055,409.3999067,704.4444422
1094.5,83.601,410.6526421,703.5717042
1095,84.865,411.7149604,702.0268875
1095.5,85.303,412.2229488,699.0325628
1096,84.831,412.1201464,693.628488
1096.5,83.935,411.7309767,687.4895663
1097,83.335,411.5396801,682.5760777
1097.5,83.178,411.6468099,681.5423478
1098,82.845,411.6346392,684.1381587
1098.5,81.808,411.1444208,681.9976453
1099,80.252,410.2982104,670.1848754
1099.5,78.828,409.5374001,660.2681813
1100,77.71,408.9822764,659.9298667
1100.5,76.674,408.4806733,665.0065772
1101,75.973,408.2074504,669.2991391
1101.5,76.207,408.577979,673.8032121
1102,77.322,409.555865,679.2397262
1102.5,77.999,410.2321199,681.8929623
1103,76.904,409.6874449,678.5932403
1103.5,74.16,407.996669,668.0764427
1104,71.311,406.2196694,653.5881241
1104.5,70.003,405.5105329,644.2107393
1105,70.83,406.2960258,646.3611053
1105.5,73.246,408.1922602,662.4292916
1106,75.813,410.1888124,688.831289
1106.5,76.694,411.0105522,712.2985661
1107,74.694,409.8273502,725.0395154
1107.5,70.122,406.8293959,736.6834239
1108,65.168,403.5274168,756.562569
1108.5,62.476,401.8093797,777.8031468
1109,62.834,402.2670151,780.754366
1109.5,64.461,403.6320556,768.169908
1110,64.508,403.86829,760.6866735
1110.5,61.742,402.087916,766.0106982
1111,57.37,399.1317739,781.8641948
1111.5,53.797,396.7296178,797.5095485
1112,52.346,395.8641517,802.6690765
1112.5,52.444,396.1312439,802.1463021
1113,52.774,396.5686157,801.9144554
1113.5,52.469,396.5402614,801.96071
1114,51.636,396.1229996,800.6418514
1114.5,50.806,395.7060314,800.6377408
1115,50.341,395.5569315,803.2419574
1115.5,50.38,395.7798391,805.8875716
1116,51.316,396.6661295,805.7409193
1116.5,53.937,398.7947962,800.3270074
1117,58.88,402.6174698,785.5808641
1117.5,65.773,407.8249623,762.8073884
1118,73.028,413.2364353,742.0206688
1118.5,78.419,417.2719583,730.3691885
1119,80.615,419.0323914,727.6943272
1119.5,80.309,419.0293458,728.8472354
1120,79.314,418.5391246,729.8921602
1120.5,79.146,418.6321398,729.7827106
1121,79.7,419.2361217,728.0945772
1121.5,79.934,419.6139326,724.3747574
1122,79.11,419.2420904,722.0853962
1122.5,77.68,418.4371435,723.8835434
1123,77.087,418.2253588,727.5612155
1123.5,78.341,419.3303554,727.8781872
1124,81.364,421.6905764,724.2225758
1124.5,84.697,424.2602555,720.310943
1125,86.782,425.9429049,719.0776719
1125.5,87.071,426.3624035,721.0564887
1126,86.232,425.9886056,725.4004171
1126.5,85.425,425.6354781,729.7608565
1127,85.166,425.6681333,730.1793403
1127.5,85.25,425.9431283,725.6118602
1128,85.171,426.1028376,720.7793017
1128.5,84.788,426.0469477,719.8072656
1129,84.466,426.0337569,720.0027692
1129.5,84.352,426.1679748,718.1929224
1130,83.979,426.1176952,714.5532676
1130.5,82.783,425.4794223,711.8855487
1131,81.174,424.541712,710.3678762
1131.5,80.445,424.2315487,709.6143552
1132,81.59,425.2672861,708.3462455
1132.5,84.365,427.4688484,705.6877302
1133,87.44,429.8759552,703.3421993
1133.5,89.369,431.4622355,703.9325445
1134,89.446,431.7350808,707.3535336
1134.5,87.766,430.7595655,710.3970087
1135,84.757,428.8268596,710.7529328
1135.5,81.021,426.352791,709.0556519
1136,76.946,423.6074734,708.9165822
1136.5,72.772,420.7610487,715.4255133
1137,68.988,418.1743675,729.9623725
1137.5,66.799,416.7531942,747.5276027
1138,67.724,417.6474092,756.1597299
1138.5,72.446,421.3552164,750.0051728
1139,79.792,426.9537068,734.817348
1139.5,86.702,432.1701641,719.9560719
1140,90.339,434.9949917,711.1155495
1140.5,90.138,435.0703625,709.2410696
1141,88.203,433.9015491,710.2606354
1141.5,87.386,433.531394,710.8070304
1142,88.809,434.7733487,711.376099
1142.5,91.293,436.7742915,714.9135801
1143,92.761,438.0441041,720.5121344
1143.5,92.128,437.8119678,725.3897338
1144,89.839,436.3888031,726.8425471
1144.5,87.232,434.7251203,725.8339475
1145,85.696,433.8278232,723.9417694
1145.5,86.041,434.2953834,722.1095521
1146,88.331,436.1745393,719.9782925
1146.5,91.822,438.9138579,717.2094857
1147,95.423,441.7176053,712.9284415
1147.5,98.042,443.8081034,707.432007
1148,99.104,444.7870734,702.4119179
1148.5,98.782,444.7824948,700.0785838
1149,97.602,444.1656436,701.0507615
1149.5,96.114,443.3247803,704.79506
1150,94.59,442.4530225,710.4635336
1150.5,93.163,441.6461053,716.5649315
1151,91.842,440.9113371,720.5806662
1151.5,90.596,440.2269882,720.3584281
1152,89.33,439.5243002,717.4049419
1152.5,88.135,438.8697345,715.6447404
1153,87.385,438.5382952,717.1919725
1153.5,87.124,438.5645878,720.9045839
1154,87.043,438.7228857,726.8417865
1154.5,86.845,438.7949721,734.8730081
1155,86.583,438.8196123,742.1028027
1155.5,86.517,438.9885227,745.7241342
1156,86.716,439.3530417,745.9585329
1156.5,86.938,439.7347379,746.2032601
1157,86.958,439.9673978,746.5518729
1157.5,86.775,440.0499477,747.0039679
1158,86.561,440.1092929,748.2232533
1158.5,86.56,440.3262778,748.5627928
1159,86.679,440.6323015,744.460953
1159.5,86.301,440.5694375,738.369821
1160,84.801,439.670144,737.044363
1160.5,82.406,438.09501,742.155325
1161,80.214,436.6613908,748.1410538
1161.5,79.421,436.2766601,747.5255431
1162,80.359,437.1991121,742.4170305
1162.5,82.605,439.106401,737.7092436
1163,85.892,441.7877284,733.0769643
1163.5,89.928,445.0123678,726.0239494
1164,93.621,447.9637006,718.9922994
1164.5,95.121,449.289936,715.0841093
1165,93.763,448.512611,713.6193353
1165.5,91.138,446.7915716,713.5424896
1166,89.769,445.993755,715.6037086
1166.5,90.754,446.9473953,719.3274884
1167,92.921,448.7779335,722.6055879
1167.5,94.446,450.1291767,723.8203466
1168,94.145,450.1290652,723.4214976
1168.5,91.859,448.6534733,722.3175316
1169,88.031,446.0103867,721.6826939
1169.5,83.771,443.0121951,723.0011629
1170,80.421,440.6767871,726.108467
1170.5,78.665,439.5456335,731.3372758
1171,78.49,439.624717,738.2980301
1171.5,79.503,440.6166257,746.8102432
1172,81.418,442.2990564,754.1697257
1172.5,83.782,444.3203835,757.5888732
1173,85.945,446.1831246,757.5496774
1173.5,87.264,447.4020189,757.3137538
1174,87.529,447.8217389,758.9644221
1174.5,86.642,447.3672968,761.4684756
1175,84.791,446.1753275,761.9386691
1175.5,83,445.0217453,758.6663769
1176,82.39,444.7696397,753.9592626
1176.5,83.306,445.6894874,752.5437628
1177,84.975,447.1860229,754.8534127
1177.5,86.378,448.476956,756.4426606
1178,86.919,449.1087688,754.2521671
1178.5,86.586,449.0730077,750.4588029
1179,85.748,448.6497308,748.0159887
1179.5,84.792,448.1336425,746.5090656
1180,83.899,447.6635325,744.2330161
1180.5,82.692,446.9483288,740.4116651
1181,80.983,445.8396321,738.5377858
1181.5,79.721,445.0727391,741.255412
1182,80.481,445.8797137,747.3295549
1182.5,83.958,448.7949096,751.1068228
1183,88.937,452.8473306,748.1984543
1183.5,93.37,456.4505357,741.2184195
1184,95.621,458.3800362,735.2044941
1184.5,95.252,458.3247534,731.1677233
1185,92.742,456.640664,729.129842
1185.5,89.224,454.1692743,728.8091445
1186,86.487,452.2781544,730.6441054
1186.5,85.374,451.6341767,734.4442129
1187,85.45,451.911465,738.8106894
1187.5,85.346,452.0489465,742.0937223
1188,84.211,451.3831178,744.0869326
1188.5,82.446,450.2206169,744.9766982
1189,81.25,449.4983672,746.9388021
1189.5,81.671,450.0452563,750.0795721
1190,83.522,451.7143698,751.7006664
1190.5,86.068,453.9224172,749.6358107
1191,88.203,455.8035926,744.9577705
1191.5,89.424,456.9716993,740.441758
1192,89.981,457.6245179,737.0135369
1192.5,90.008,457.8666785,733.5321043
1193,89.35,457.5768647,728.1127443
1193.5,87.872,456.6462582,722.9010983
1194,86.051,455.4414372,721.3438987
1194.5,84.597,454.5178504,723.5839365
1195,83.613,453.960143,728.8713301
1195.5,82.59,453.3687773,736.3605839
1196,81.19,452.4750147,744.0748673
1196.5,79.726,451.5252463,749.1383527
1197,78.812,451.0102416,751.0401541
1197.5,78.548,451.0136173,753.26043
1198,78.532,451.2153829,759.0384244
1198.5,78.267,451.2173765,766.7201999
1199,77.978,451.1996606,770.9585099
1199.5,78.52,451.8496001,768.9323154
1200,80.61,453.7407732,763.61478
1200.5,83.876,456.5637784,758.2537271
1201,86.926,459.2018025,753.9888746
1201.5,88.639,460.7748484,750.6892383
1202,88.604,460.9680751,748.7726031
1202.5,87.371,460.2138425,748.5059718
1203,85.862,459.2361693,750.740363
1203.5,84.928,458.711514,756.095431
1204,84.94,458.9398042,763.945772
1204.5,85.578,459.6676179,771.2950459
1205,86.097,460.3006784,775.7467988
1205.5,85.956,460.407672,776.6272853
1206,85.339,460.1340787,776.8689052
1206.5,84.735,459.8695213,778.9475377
1207,84.454,459.8628644,782.4068501
1207.5,84.051,459.757723,786.012325
1208,82.145,458.4400679,790.5095521
1208.5,77.387,454.792584,798.8864677
1209,69.902,448.8438701,814.8373601
1209.5,61.647,442.1409191,838.0948277
1210,55.111,436.786809,859.546101
1210.5,51.619,433.9857196,869.7160358
1211,51.218,433.8371869,871.3046314
1211.5,53.788,436.2504067,866.6956294
1212,59.484,441.3253072,848.7862096
1212.5,67.842,448.5894743,818.7006519
1213,76.942,456.3561679,791.9621701
1213.5,84.128,462.4418122,776.85921
1214,87.656,465.5119781,770.9540106
1214.5,87.787,465.8383171,769.5103349
1215,86.289,464.8496995,770.13035
1215.5,84.896,463.9405664,770.594784
1216,84.287,463.6646682,769.8062099
1216.5,84.134,463.7589428,769.8586782
1217,83.85,463.7461943,771.6928348
1217.5,83.157,463.3988297,773.7345239
1218,82.063,462.7211464,774.9597789
1218.5,80.586,461.724883,776.4025347
1219,78.732,460.4112781,778.0640543
1219.5,76.702,458.9430317,779.0159078
1220,75.035,457.7681454,779.942629
1220.5,74.433,457.4781724,781.822994
1221,75.343,458.4521806,784.6832355
1221.5,77.503,460.4677053,786.5335654
1222,80.038,462.7884503,787.9524731
1222.5,82.191,464.7857707,792.0600656
1223,83.896,466.4090197,798.2101446
1223.5,85.596,468.0250249,800.6455922
1224,87.475,469.7842339,798.2152049
1224.5,89.153,471.3755212,796.2987109
1225,90.085,472.3570316,796.8994504
1225.5,90.081,472.57651,798.6878124
1226,89.431,472.2690601,800.1553431
1226.5,88.577,471.7931486,801.3142524
1227,87.802,471.3797179,801.477668
1227.5,86.989,470.9330144,800.5858091
1228,85.751,470.1334777,800.5131868
1228.5,83.719,468.671362,801.6933487
1229,81.264,466.8462207,800.1658801
1229.5,79.69,465.7463946,792.8603756
1230,80.193,466.3847726,786.1966542
1230.5,82.705,468.7027746,789.0621118
1231,85.844,471.5324208,799.3000693
1231.5,87.902,473.4561593,807.9526798
1232,88.176,473.9042156,808.8526175
1232.5,87.42,473.5007916,804.6595083
1233,86.713,473.1360707,800.0707788
1233.5,86.324,473.0339658,797.9271992
1234,85.629,472.6763151,798.5392526
1234.5,83.907,471.4585051,800.7081844
1235,81.129,469.3443441,802.1232517
1235.5,78.183,467.0699105,802.6089138
1236,76.036,465.4581172,803.2924165
1236.5,74.812,464.6261355,804.4536512
1237,73.664,463.855141,806.0705848
1237.5,71.321,462.0493232,809.3524378
1238,67.228,458.7073522,818.7978596
1238.5,62.151,454.4627609,838.5623995
1239,57.644,450.6728444,865.7273637
1239.5,54.763,448.3003608,887.5107742
1240,53.401,447.2775478,895.4984259
1240.5,52.751,446.8917825,896.5596246
1241,52.212,446.6046275,896.6354344
1241.5,51.673,446.3162261,894.4072683
1242,51.244,446.1262576,890.9805959
1242.5,50.949,446.0569773,889.5107761
1243,50.709,446.0371135,890.3758031
1243.5,50.498,446.0432042,890.6280359
1244,50.348,446.1044782,889.6551633
1244.5,50.242,446.2056187,888.9155307
1245,50.085,446.260079,890.2462621
1245.5,49.912,446.2996772,892.4089853
1246,49.985,446.5638694,891.9786315
1246.5,50.561,447.28792,887.6241001
1247,51.522,448.3636493,882.639193
1247.5,52.343,449.3114357,881.1480918
1248,52.534,449.6848977,884.9871021
1248.5,52.056,449.4477465,891.8246774
1249,51.307,448.9614434,897.0408539
1249.5,50.705,448.6079862,899.1814453
1250,50.415,448.5397736,900.8655894
1250.5,50.371,448.6972674,903.3215487
1251,50.427,448.9467283,903.7255435
1251.5,50.475,449.1889103,901.803324
1252,50.454,449.3675944,900.2627529
1252.5,50.353,449.4724826,900.7879495
1253,50.174,449.5052092,901.9031838
1253.5,49.919,449.4673828,902.975977
1254,49.602,449.3716982,903.3796132
1254.5,49.268,449.259638,899.7534742
1255,48.989,449.1979784,893.8268406
1255.5,48.8,449.2194483,890.2753043
1256,48.66,449.2861888,890.561312
1256.5,48.536,449.36761,893.1873335
1257,48.563,449.5895831,896.1131001
1257.5,49.153,450.3363577,897.0287054
